name,lat,lng,desc,link,type,country_en
大不列颠及北爱尔兰联合王国 - 高夫岛和伊纳克瑟瑟瑟勒斯群岛,-37.3000000000,-12.6833333333,该地点位于南大西洋，是冷温带地区受破坏最少的岛屿和海洋生态系统之一。高夫岛和伊纳塞瑟布尔岛壮观的悬崖高耸于海洋之上，没有外来的哺乳动物，也是世界上最大的海鸟群之一的家园。戈夫岛是两种特有陆地鸟类（鸡和高夫罗威蒂鸟）以及 12 种特有植物的家园，而伊纳塞瑟布尔岛则拥有两种鸟类、八种计划生育的鸟类。...,https://whc.unesco.org/en/list/740,nature,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 海上格林威治,51.4811666667,-0.0037777778,伦敦郊区格林威治的建筑群及其所在的公园象征着 17 世纪和 18 世纪英国艺术和科学事业的发展。女王之家（由伊尼戈·琼斯设计）是英格兰第一座帕拉第奥式建筑，而直到最近的皇家海军学院建筑群则由克里斯托弗·雷恩设计。该公园根据安德烈·勒诺特 (André Le Nôtre) 的原创设计进行布局，其中包括旧皇家天文台 (Old Royal Observatory)，这是雷恩 (Wren) 和...,https://whc.unesco.org/en/list/795,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 百慕大圣乔治古镇及相关防御工事,32.3400800000,-64.6731500000,圣乔治镇成立于 1612 年，是新大陆最早的英国城市定居点的杰出典范。其相关的防御工事生动地展示了 17 世纪至 20 世纪英国军事工程的发展，并根据这一时期火炮的发展进行了调整。...,https://whc.unesco.org/en/list/983,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 布莱纳文工业景观,51.7763888900,-3.0880555560,Blaenavon 周围地区证明了南威尔士作为 19 世纪世界主要铁和煤炭生产国的卓越地位。所有必要的元素仍然可见——煤矿和矿井、采石场、原始的铁路系统、熔炉、工人之家以及社区的社会基础设施。...,https://whc.unesco.org/en/list/984,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 索尔泰尔,53.8391666700,-1.7883333330,西约克郡索尔泰尔是一座保存完好的19世纪下半叶工业村落。其纺织厂、公共建筑和工人住宅的建筑风格和谐，建筑标准高，城市规划完好无损，给人留下维多利亚时代慈善家长式作风的鲜明印象。...,https://whc.unesco.org/en/list/1028,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 多塞特郡和东德文郡海岸,50.5957777778,-2.4582222222,沿着多塞特郡和东德文郡海岸暴露的悬崖提供了几乎连续的岩层序列，跨越了中生代，或者说地球历史的大约 1.85 亿年。 300 多年来，该地区重要的化石遗址和经典的沿海地貌特征为地球科学研究做出了贡献。...,https://whc.unesco.org/en/list/1029,nature,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 德文特谷工厂,53.0288888900,-1.4880555560,英格兰中部的德文特山谷拥有一系列 18 世纪和 19 世纪的棉纺厂以及具有高度历史和技术价值的工业景观。现代工厂起源于克罗姆福德的工厂，理查德·阿克莱特的发明首先在这里投入工业规模生产。与该工厂和其他工厂相关的工人住房完好无损，体现了该地区的社会经济发展。...,https://whc.unesco.org/en/list/1030,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 邱园皇家植物园,51.4819444400,-0.2940277778,这座历史悠久的景观花园拥有展现 18 世纪至 20 世纪花园艺术重要时期的元素。花园里收藏的植物藏品（受保护的植物、活植物和文献）在几个世纪以来已经大大丰富。自 1759 年创建以来，这些花园不断为植物多样性和经济植物学研究做出了重大贡献。...,https://whc.unesco.org/en/list/1084,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 康沃尔郡和西德文郡采矿景观,50.0938888889,-5.3647222222,18 世纪和 19 世纪初，由于开创性的铜矿和锡矿开采的快速发展，康沃尔郡和西德文郡的大部分景观发生了变化。其深层地下矿山、机房、铸造厂、新城镇、小农场、港口和海港及其辅助产业共同体现了丰富的创新，在 19 世纪初，这些创新使该地区生产了世界上三分之二的铜供应。大量遗骸是对这一事件的见证...,https://whc.unesco.org/en/list/1215,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 庞特基西尔特渡槽和运河,52.9702777778,-3.0877777778,庞特基西尔特渡槽和运河位于威尔士东北部，全长 18 公里，于 19 世纪初竣工，是工业革命时期土木工程的一项壮举。由于地理环境复杂，运河的建设需要大量、大胆的土木工程解决方案，特别是因为它是在没有使用船闸的情况下建造的。渡槽是工程和纪念性金属建筑的开创性杰作，由著名土木工程师构思...,https://whc.unesco.org/en/list/1303,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 巨石阵、埃夫伯里及相关遗址,51.1788611111,-1.8254444445,威尔特郡的巨石阵和埃夫伯里是世界上最著名的巨石群之一。两个圣殿由一圈排列的石柱组成，其天文学意义仍在探索之中。这些圣地和附近的新石器时代遗址是史前时代无与伦比的见证。...,https://whc.unesco.org/en/list/373,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 达勒姆城堡和大教堂,54.7747222200,-1.5761111110,杜伦大教堂 (Durham Cathedral) 建于 11 世纪末和 12 世纪初，安放着圣卡斯伯特（诺森布里亚的传教士）和尊贵的比德 (Bede) 的遗物。它证明了早期本笃会修道院社区的重要性，是英格兰诺曼建筑最大、最精美的典范。其大胆创新的拱顶预示着哥特式建筑。大教堂后面矗立着城堡，这是一座古老的诺曼堡垒，是达勒姆王子主教的住所。...,https://whc.unesco.org/en/list/370,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 威斯敏斯特宫和威斯敏斯特教堂，包括圣玛格丽特教堂,51.4990000000,-0.1270000000,威斯敏斯特宫于 1840 年在重要的中世纪遗址上重建，是新哥特式建筑的典范。该遗址还包括垂直哥特式风格的中世纪小型圣玛格丽特教堂，以及自 11 世纪以来所有君主加冕的威斯敏斯特教堂，具有重要的历史和象征意义。...,https://whc.unesco.org/en/list/426,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 斯塔德利皇家公园，包括喷泉修道院遗址,54.1088888889,-1.5883333333,18 世纪，在约克郡的西多会喷泉修道院遗址周围，人们精心设计了一幅异常美丽的景观。壮观的 12 世纪修道院和水磨坊遗址、詹姆士一世时期的喷泉厅宅邸、维多利亚时代的杰作圣玛丽教堂以及有史以来最宏伟的乔治王朝时期的水上花园之一，使这里成为一处具有卓越价值的景观。...,https://whc.unesco.org/en/list/372,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 福斯桥,56.0011111111,-3.3888888889,这座横跨苏格兰福斯河口的铁路桥于 1890 年启用时拥有世界上最长的跨度 (541 m)。它仍然是最大的悬臂桁架桥之一，并继续承载乘客和货物。其独特的工业美学是对其结构部件的直率和朴素展示的结果。福斯大桥在风格、材料和规模上都进行了创新，标志着铁路建设时期桥梁设计和建设的一个重要里程碑。...,https://whc.unesco.org/en/list/1485,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 戈勒姆洞穴群,36.1226694444,-5.3420611111,直布罗陀岩东侧陡峭的石灰岩悬崖上有四个洞穴，里面有考古和古生物沉积物，为尼安德特人在超过 10 万年的时间里居住提供了证据。这种对尼安德特人文化传统的特殊见证尤其体现在以鸟类和海洋动物为食、使用羽毛进行装饰以及抽象岩石雕刻的存在中。这些网站上的科学研究...,https://whc.unesco.org/en/list/1500,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 新石器时代奥克尼群岛的中心,58.9941805296,-3.2080578668,"奥克尼群岛上的新石器时代遗迹群包括一座大型墓穴（梅斯豪）、两个礼仪石圈（斯滕内斯石圈和布罗德加环）和一个定居点（斯卡拉布雷），以及一些未挖掘的墓葬、仪式和定居点。该群构成了一个主要的史前文化景观，生动地描绘了大约 5,000 年前苏格兰最北部这个偏远群岛的生活。...",https://whc.unesco.org/en/list/514,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 英国湖区,54.4766111111,-3.0824166667,英国湖区位于英格兰西北部，是一个山区，其山谷是由冰河时代的冰川塑造而成的，随后又形成了以围墙围成的田地为特征的农牧业土地利用系统。自然与人类活动的共同作用，创造了山峦倒映在湖水中的和谐景观。特意建造了宏伟的房屋、花园和公园，以增强景观的美丽。这风景太棒了...,https://whc.unesco.org/en/list/422,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 巨人堤道和堤道海岸,55.2408333333,-6.5116666667,"巨人堤道位于北爱尔兰安特里姆高原边缘海岸的玄武岩悬崖脚下。它由约 40,000 根伸出海面的巨大黑色玄武岩柱组成。这一戏剧性的景象激发了巨人跨越大海到达苏格兰的传说。过去 300 年来对这些地层的地质研究极大地促进了地球科学的发展，并表明这种引人注目的景观是由火山活动造成的...",https://whc.unesco.org/en/list/369,nature,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 圣基尔达,57.8172222200,-8.5766666670,这个火山群岛风景秀丽，位于赫布里底群岛海岸附近，由赫塔岛、邓岛、索伊岛和博雷岛组成。它拥有欧洲最高的一些悬崖，那里栖息着大量的稀有和濒临灭绝的鸟类，尤其是海雀和塘鹅。该群岛自 1930 年以来就无人居住，有证据表明，在赫布里底群岛普遍存在的极端条件下，人类已经占领了 2000 多年。人类遗迹包括建筑结构...,https://whc.unesco.org/en/list/387,mountain,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 乔德雷尔班克天文台,53.2339166667,-2.3038611111,乔德雷尔班克 (Jodrell Bank) 位于英格兰西北部的乡村地区，不受无线电干扰，是世界领先的射电天文台之一。 1945 年，该建筑刚投入使用时，曾对雷达回波探测到的宇宙射线进行研究。该天文台仍在运行，包括多个射电望远镜和工作建筑，包括工程棚和控制大楼。乔德雷尔·班克（Jodrell Bank）在我的研究等领域产生了重大的科学影响...,https://whc.unesco.org/en/list/1594,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 威尔士西北部的板岩景观,52.6383333333,-3.9658333333,威尔士西北部的板岩景观展示了工业板岩采石和采矿给斯诺登地块山区和山谷的传统乡村环境带来的转变。从山顶延伸到海岸的领土提供了机会和限制，土地所有者和资本投资者进行的大规模工业过程利用和挑战了这些机会和限制，这些过程将农业景观重塑为工业中心。...,https://whc.unesco.org/en/list/1633,building,United Kingdom of Great Britain and Northern Ireland
大不列颠及北爱尔兰联合王国 - 流动之国,58.1686111111,-4.1072222222,该系列地产位于苏格兰高地地区，被认为是积极积累的毯状沼泽景观的最突出例子。这个泥炭地生态系统经过 9000 年的积累，为独特的鸟类组合提供了多样化的栖息地，并展现出地球上其他任何地方都没有的显着多样性特征。泥炭地在储存碳和持续形成泥炭的生态方面发挥着重要作用...,https://whc.unesco.org/en/list/1722,nature,United Kingdom of Great Britain and Northern Ireland
坦桑尼亚联合共和国 - 基尔瓦·基西瓦尼 (Kilwa Kisiwani) 遗址和松戈·姆纳拉 (Songo Mnara) 遗址,-8.9577777778,39.5227777778,早期欧洲探险家所推崇的两个东非大港口的遗迹位于海岸附近的两个小岛上。从 13 世纪到 16 世纪，基尔瓦的商人经营金、银、珍珠、香水、阿拉伯陶器、波斯陶器和中国瓷器；因此，印度洋的大部分贸易都经过他们的手。...,https://whc.unesco.org/en/list/144,building,United Republic of Tanzania
